"","x"
"CG10103-PB",0.170188472819598
"CG10103-PC",0.187174946958527
"CG10103-PD",0.170188472819598
"CG10103-PE",0.187174946958527
"CG10103-PF",0.248673184602252
"CG3194",0.191683949906848
"CG6662",0.68760746308739
"CG30498",0.324316047383287
"CG13405",1.0074630721894e-08
"CG10566",0.102957707276199
"CG33509",0.364753756377701
"CG1774",0.309865932555482
"CG6775",0.100219852726718
"CG30089",1.00773472505564e-08
"CG17486",0.393745548148007
"CG7864",0.190188146189958
"CG17544",0.483618982469373
"CG5686",0.0758218385339589
"CG34253",0.197802580732997
"CG4157",0.216680866371276
"CG5805",0.377096689802227
"CG2841",0.304810350585917
"CG3931",0.238034044852223
"CG10639",0.246369698611795
"CG5517",0.346957013485904
"CG9383",0.134135600454334
"CG33892",1.04120997631255e-08
"CG31810",0.56749374867512
"CG8229",0.857682294951336
"CG13778",0.319050032815139
"CG6345",0.228421742897245
"CG18262",1.08875390237202e-08
"CG8200",0.147841125003902
"CG5546",1.31718775309082e-08
"CG8237",0.188212028266924
"CG30415",1.06191373758559e-08
"CG5287",0.407077930487106
"CG2189",0.265664488005191
"CG17267-PB",0.522911215854236
"CG31633",0.766124374580499
"CG2239-PA",1.01176589459119e-08
"CG2239-PB",0.0952497080480934
"CG2239-PC",0.224295569515051
"CG15825",0.435443333324298
"CG6413",1.29034458808738e-08
"CG5727",1.09804378444949e-08
"CG15881-PB",1.00732985730374e-08
"CG15881-PA",0.265942271590945
"CG16896",1.54210052201699e-08
"CG5258",0.297585421021693
"CG31247-PB",0.498680478449877
"CG31247-PA",0.424611514885654
"CG31247-PE",0.424611514885654
"CG31247-PF",0.424611514885654
"CG31247-PG",0.424611514885654
"CG9934",0.158546676525697
"CG1483",0.508433523756768
"CG18177-PB",0.248902497514123
"CG18177-PA",0.252235539571658
"CG18177-PC",0.254427142136467
"CG34232",0.411702059737623
"CG11920",0.37060807499446
"CG32147",0.67343576293577
"CG4205",1.12071213026637e-08
"CG42256-PN",0.3054886533279
"CG42256-PO",0.22020618851359
"CG42256-PP",0.3054886533279
"CG42256-PI",0.338801902124812
"CG42256-PH",0.3054886533279
"CG42256-PG",0.338801902124812
"CG42256-PK",0.326535461725819
"CG42256-PM",0.338801902124812
"CG42256-PJ",0.3054886533279
"CG42256-PL",0.338801902124812
"CG2913",0.297386047723868
"CG16756",0.581482070494439
"CG13025",0.374066142755599
"CG15077",0.305246115691338
"CG33202",0.184149022655688
"CG32434",0.463044495511636
"CG6276",1.00316857188803e-08
"CG5543",0.21240221310279
"CG8743",0.269203719716535
"CG1242",1.47341873480903e-08
"CG4482",0.399598479562405
"CG5498",0.288566904718398
"CG6785",0.295387217228729
"CG13927",1.31473292323882e-08
"CG13096",0.293427222506751
"CG15113",0.431356119377528
"CG12212",0.384430701265987
"CG3321",0.328464014378607
"CG15609-PB",0.651438707810033
"CG15609-PF",0.651438707810033
"CG15609-PG",0.651438707810033
"CG15609-PH",0.666103089552278
"CG12608",0.47740540502665
"CG4615",0.392562087022723
"CG4963",0.243827479547485
"CG33956",0.38574018885584
"CG13482",0.207844310152165
"CG8209",0.589716572201323
"CG34394-PD",0.40820980653503
"CG34394-PA",0.40820980653503
"CG34394-PC",0.568187256580203
"CG34394-PH",0.479108167925517
"CG34394-PE",0.568187256580203
"CG34394-PG",0.585960132202685
"CG33129-PE",0.469924058230627
"CG33129-PA",0.542908561340951
"CG33129-PB",0.542908561340951
"CG33129-PC",0.542908561340951
"CG14076",0.185762982912168
"CG4211-PB",0.139805235686097
"CG4211-PA",1.12505506453402e-08
"CG4211-PC",0.151381753711805
"CG3279",0.192723795233155
"CG7379",0.18736632578938
"CG8614",0.273893323366505
"CG17556",0.543584697645253
"CG2177",1.07319087646361e-08
"CG4154",0.472049986988182
"CG4201",0.44355368547641
"CG12483",0.340338081900191
"CG2245",1.03773327509518e-08
"CG34351",0.247793947262341
"CG2528",1.10281570546781e-08
"CG10443",0.126161469086623
"CG7842",1.08232784136334e-08
"CG32407",0.441157341300885
"CG5930",0.291519692064786
"CG13067",0.642852984186365
"CG9317",0.161644008321976
"CG7653",1.08030976439391e-08
"CG7404",1.28915468596411e-08
"CG12673",0.372200579463656
"CG31643",0.372254407241164
"CG10918",0.118257010830624
"CG34179",0.264314562493214
"CG32616",0.666003113808662
"CG13650",0.440431499144405
"CG33829",1.54983173688863e-08
"CG9109-PA",0.383944454927907
"CG17871-PB",0.557174964479995
"CG17871-PD",0.684225477389634
"CG8639",0.590568905909886
"CG2051",1.17222494123457e-08
"CG6998",0.212344014673712
"CG7113-PA",0.257969872066641
"CG7113-PB",0.307771104593364
"CG4926",0.321226593461894
"CG8497",0.227428608757199
"CG18081",0.428547822448319
"CG31258",0.276782032309823
"CG15899",0.273930718951457
"CG1628",0.348221725233079
"CG17686",0.196715938932767
"CG3588-PE",0.345639860925555
"CG3588-PF",0.378089465863347
"CG3588-PG",0.378089465863347
"CG3588-PH",0.378089465863347
"CG3588-PI",0.378089465863347
"CG42594",0.522778176112868
"CG8339",0.803509664550969
"CG3714-PC",0.546844705482993
"CG3714-PD",0.546844705482993
"CG3714-PA",0.583755003350017
"CG3714-PB",0.546844705482993
"CG3714-PE",0.546844705482993
"CG3714-PF",0.546844705482993
"CG3714-PG",0.583755003350017
"CG3714-PH",0.546844705482993
"CG9006",0.715171253215094
"CG10626",0.373369263022912
"CG33912",0.791542463702856
"CG1693-PA",1.10989437301668e-08
"CG1693-PG",1.00757788843505e-08
"CG1693-PC",1.00682598150821e-08
"CG1693-PD",1.10989437301668e-08
"CG1693-PE",1.10989437301668e-08
"CG1693-PF",1.10989437301668e-08
"CG9140",0.561748996525602
"CG11095",1.05399082847736e-08
"CG10582",0.153804924262329
"CG3961",0.418102010346171
"CG2200",0.460958060894753
"CG31342-PB",1.04445333478471e-08
"CG31342-PC",0.149046193960351
"CG13969",0.596709272329559
"CG1749",0.235690918830254
"CG9577",0.373771881275813
"CG5342",0.182721346110491
"CG5659",1.02622169951373e-08
"CG14724",1.04118712048305e-08
"CG31291-PA",0.114014302720563
"CG31291-PB",0.114014302720563
"CG31291-PC",1.33093024794557e-08
"CG34165",0.54178788253786
"CG8781",0.136559459034995
"CG5853",0.615519688287688
"CG3752",0.532794054822566
"CG9336",0.341089213394572
"CG18003",0.567569247070277
"CG7507",0.249857971935588
"CG4532",0.216728177964865
"CG14332",1.13809652411438e-08
"CG11221",0.411303185387517
"CG10747",0.380288381463942
"CG2715-PA",0.251770002992924
"CG2715-PB",0.272489255333248
"CG9596",0.374207148682572
"CG9446",0.57260001777637
"CG2038",0.275455665208231
"CG10277",0.254307297072662
"CG42593",1.70423176155225e-08
"CG7602",0.616193635813167
"CG14899",1.39584841496538e-08
"CG32208",1.05590417534189e-08
"CG6541",0.741640228982677
"CG5227",0.420995925601293
"CG17922",0.627939053510852
"CG12082",0.530332809929311
"CG15312",0.252357116920711
"CG8048",0.280240636219631
"CG9364",0.606398469062055
"CG12279",0.106290737747035
"CG7610",0.115197292364796
"CG7484",0.437322015021562
"CG33881",1.01045264965088e-08
"CG14216",0.0945026380255225
"CG5938",0.419913924321483
"CG10134",1.03407418973192e-08
"CG42283-PB",0.707775890808484
"CG42283-PC",1.56441879069771e-08
"CG42283-PF",0.193679284701827
"CG16792",1.04976701546395e-08
"CG4427-PA",0.275898630992892
"CG4427-PB",0.236985535334818
"CG4427-PC",0.236985535334818
"CG15309",0.742956848011192
"CG6208",0.183298888421162
"CG4022",0.176531141020283
"CG44167-PA",0.743454154080508
"CG44167-PB",0.78791678176323
"CG44167-PC",0.721660449625213
"CG44167-PD",0.390425247461544
"CG33871",1.07629770940233e-08
"CG7956",0.459464334699947
"CG8422",0.399972823601405
"CG7427",1.04122516896861e-08
"CG13283",0.349879516476921
"CG11866",0.302798484534348
"CG7668",1.04060903026104e-08
"CG8707",0.241147216686103
"CG10701",0.475098786385801
"CG18319",1.11590570894711e-08
"CG13337",1.06792162815251e-08
"CG17252",1.03991763195296e-08
"CG7908-PB",0.261417013000196
"CG7908-PA",0.298816951996176
"CG6190",1.78186273679007e-08
"CG33156",0.670219251530158
"CG3077",1.02654105133983e-08
"CG3249",0.0571046128476548
"CG2086-PB",0.335072329405791
"CG2086-PA",0.273016848659384
"CG2086-PC",0.392877133879499
"CG2086-PD",0.281644988984721
"CG2086-PE",0.355729048371923
"CG2086-PF",0.335072329405791
"CG8010",0.530930417301905
"CG7809",0.114421091766519
"CG2794",0.18733114775085
"CG8660",0.175443730841631
"CG6057",1.0157914991266e-08
"CG1747",0.375855620677442
"CG4946",0.172777889776421
"CG32174",0.619905148198262
"CG7777-PB",0.484211113509822
"CG7777-PA",0.582857331448476
"CG7777-PC",0.581536686755029
"CG32532",0.155902965895277
"CG11858",0.229028944449133
"CG32809-PD",0.111341567689224
"CG32809-PB",1.33415339559898e-08
"CG32809-PI",0.111341567689224
"CG32809-PE",0.111341567689224
"CG32809-PF",0.173803678903699
"CG32809-PG",0.124011423545019
"CG32809-PH",1.33415339559898e-08
"CG32809-PJ",0.124011423545019
"CG32809-PK",1.00771363428445e-08
"CG32809-PL",0.165404946683181
"CG32809-PM",0.165404946683181
"CG3313",0.298664590306067
"CG33934",1.0771896985913e-08
"CG2921",0.548260186291841
"CG1824",0.112568922366897
"CG4813",0.368557393951834
"CG6535",0.308955732487932
"CG4937",0.240473471050936
"CG3573",0.256902892801133
"CG9766",0.225327895509082
"CG5146",0.146953923502266
"CG2617",0.516387224278333
"CG12840",0.437669736780913
"CG30076",1.09458689084162e-08
"CG3988",0.522453204154918
"CG3634",0.300336511350219
"CG42253",0.495862435991249
"CG9548",0.30469386061569
"CG42361",1.04197065868195e-08
"CG2147",0.148033432259575
"CG3373",0.378742279030283
"CG2060",0.833399515722384
"CG6453",1.05145036585007e-08
"CG11489-PB",0.291988524839822
"CG11489-PH",0.302374903042774
"CG11489-PE",0.291988524839822
"CG11489-PF",0.302374903042774
"CG11489-PI",0.291988524839822
"CG11489-PJ",0.302374903042774
"CG11489-PK",0.302374903042774
"CG11489-PL",0.291988524839822
"CG11489-PM",0.291988524839822
"CG11489-PN",0.291988524839822
"CG11489-PO",0.291988524839822
"CG15083",0.675511777437871
"CG5336",0.206461457776872
"CG16857",0.208571332229934
"CG5183",0.251120678380471
"CG3210",0.260066405180855
"CG13633",0.611430404459329
"CG3924",1.05150191503315e-08
"CG17342",1.07359658783113e-08
"CG13076",0.49501202404629
"CG6833",0.481685397302774
"CG18734",0.29282707394871
"CG11686",0.2899743637315
"CG32130",0.219193179420923
"CG6912",0.753224249528752
"CG8001",0.212864270277709
"CG6959",0.229515761609846
"CG9664",0.608322150261768
"CG16901-PD",0.302206263744389
"CG16901-PB",0.498968784395799
"CG16901-PA",0.443766501628169
"CG16901-PE",0.48306826081755
"CG16901-PC",0.48306826081755
"CG7850",1.59250949540876e-08
"CG31752",1.21255830663397e-08
"CG10617",0.492013060276445
"CG7399-PA",0.203308411198139
"CG7399-PB",0.211165713978758
"CG7399-PC",0.203308411198139
"CG7399-PD",0.211165713978758
"CG1550",0.437297633674882
"CG31000",0.140667374045151
"CG4061",0.267133449974057
"CG16807",0.627672100873666
"CG4266",0.169567081960698
"CG8258",1.32817575157607e-08
"CG7441",0.401231470389192
"CG30390",0.308501819441115
"CG11877",0.59964178473954
"CG6854",0.123744912784116
"CG14701",1.05642641059594e-08
"CG9099",0.127658749381476
"CG9247",1.15253230592565e-08
"CG34135-PB",0.330717569983215
"CG34135-PC",0.330717569983215
"CG34135-PD",0.419420456328289
"CG8580",0.340949733793154
"CG11791",0.579204032696591
"CG11001",1.11035549960184e-08
"CG11217",0.587351970869694
"CG4920-PA",0.21213675914312
"CG4920-PB",0.184458009839594
"CG9113",0.0793830787992268
"CG5000",1.06321085360659e-08
"CG7524",0.718459204070932
"CG6686",0.292976654938378
"CG13758",0.747700287542197
"CG10495",1.50200106372018e-08
"CG14024",0.701937392932813
"CG32243",0.321160114953805
"CG9837",0.276504031293743
"CG4457",0.508837342559168
"CG2146-PC",0.525677775633109
"CG2146-PB",0.400297455874703
"CG2146-PA",0.525677775633109
"CG6188",0.0628583053020984
"CG34225",0.109170632488619
"CG3476",0.392433226622316
"CG12073",0.233561125191277
"CG8671-PA",1.11579308151152e-08
"CG8671-PB",0.147900400697867
"CG8671-PC",0.218076591451372
"CG8671-PD",0.0779815292581202
"CG8671-PE",0.208063343082708
"CG8671-PF",0.208063343082708
"CG6770",0.260687658997887
"CG3724",0.360407006656586
"CG12947",0.461960838253259
"CG3021",0.448149325866527
"CG1092",0.711580049143347
"CG9306",1.43611368237329e-08
"CG3361",1.0201397286508e-08
"CG43675",1.43091755435536e-08
"CG4956",1.07999003647508e-08
"CG7780",0.701236627567533
"CG12500",1.03429686166525e-08
"CG14643",0.799346535393301
"CG10947",0.372467391545029
"CG30361",0.376281257350088
"CG2201-PB",0.564547324449275
"CG2201-PC",0.427928487767015
"CG2201-PA",0.519092280368488
"CG2201-PE",0.495631217169871
"CG2201-PF",0.564547324449275
"CG17347",1.18070050580419e-08
"CG30116-PD",0.593138050090545
"CG30116-PC",0.669844463946965
"CG30116-PA",0.572549768758036
"CG30116-PB",0.669844463946965
"CG4647",0.224473842969255
"CG4468",0.435036009454306
"CG11347-PD",0.267447836650828
"CG11347-PB",0.267447836650828
"CG11347-PA",0.267447836650828
"CG11347-PC",0.267896237877094
"CG11347-PE",0.267447836650828
"CG11347-PF",0.267896237877094
"CG11347-PG",0.276340635123577
"CG11347-PH",0.276340635123577
"CG31450",0.413023262819628
"CG43663",0.641175546993819
"CG1090",0.539806286878605
"CG8327",0.27414648337243
"CG11522",1.1135854539456e-08
"CG5414",0.248582171838445
"CG2128",0.190582905073086
"CG7888",0.247945253754989
"CG6116",1.30642326767271e-08
"CG1715",0.0690733192772395
"CG3411-PA",0.316193342468496
"CG3411-PB",1.60526990442538e-08
"CG16885",0.404678123726456
"CG7182",0.381824612839493
"CG33180",0.757094910789662
"CG11505",0.226682193068373
"CG1218",1.00602092729916e-08
"CG14734",1.52147607973514e-08
"CG33233-PC",0.311523560758632
"CG33233-PE",0.378800106612653
"CG11299",0.311579276584952
"CG6815",1.12353435259064e-08
"CG32750",0.67958540963074
"CG8013-PA",0.521908063176306
"CG8013-PB",0.374279097334817
"CG9461",1.0969060338378e-08
"CG4607",0.60220559678843
"CG31199",0.731501627921704
"CG33131",0.27268254200161
"CG1447-PB",0.133683782639446
"CG17019",0.370169438218343
"CG31999",0.0960527190563935
"CG3520",0.258190788558
"CG30085",0.280024987465726
"CG5210",0.233445603178437
"CG17082",0.355720520617284
"CG18304",0.338777036789693
"CG12994",0.586300779264072
"CG15361",0.503094332984185
"CG15160",0.460904523806937
"CG32975-PB",0.302792670475873
"CG32975-PD",0.302792670475873
"CG32975-PH",0.302792670475873
"CG32975-PF",0.159286880516089
"CG6343",0.147903868526873
"CG32258-PA",0.364411220235317
"CG4353-PA",1.21110437113057e-08
"CG4353-PC",1.08051778620096e-08
"CG4353-PD",1.00820635753802e-08
"CG4353-PE",1.08051778620096e-08
"CG11474",0.173661025705663
"CG3808",1.08126375803166e-08
"CG4114",1.03620375033545e-08
"CG33174-PD",0.749783446130333
"CG33174-PA",0.808684471381624
"CG33174-PE",0.799017736905606
"CG33174-PF",0.580258567769085
"CG15673",0.378405196113101
"CG31211-PA",0.509949724959284
"CG31211-PB",0.360779818857239
"CG31211-PC",0.482640756779608
"CG11907",0.46353911321188
"CG5658",0.141056131978052
"CG5825",0.392171980547892
"CG3025",0.176852035892243
"CG3608",0.199238484456483
"CG12792",1.46859655213412e-08
"CG6623",0.256431979163938
"CG2993",0.653161304436164
"CG9366",0.634918508098608
"CG43078",0.178744091635937
"CG1964",0.328243182800396
"CG6831",0.326959386750383
"CG32788",0.80516582069317
"CG44193-PE",1.09204800969409e-08
"CG44193-PC",1.48630750999602e-08
"CG44193-PF",1.09204800969409e-08
"CG44193-PG",0.331427734395948
"CG7342",0.638757972120376
"CG8009",1.49185435617403e-08
"CG8386",0.25317909582144
"CG13645-PA",0.118377642211812
"CG13645-PB",0.135939143154702
"CG13645-PC",0.118377642211812
"CG5978",1.08782775131747e-08
"CG9611-PA",0.299767190840623
"CG9611-PB",0.299767190840623
"CG9611-PC",0.648768934414881
"CG9611-PD",0.648768934414881
"CG9611-PE",0.299767190840623
"CG9611-PF",0.508819278572702
"CG9611-PG",0.508819278572702
"CG9611-PH",0.648768934414881
"CG9611-PI",0.648768934414881
"CG10809",0.110286053738037
"CG7216",0.583223574621692
"CG8963",0.0839953421227772
"CG1268",1.40899947683338e-08
"CG4892",1.44799039939734e-08
"CG31453",0.576385116984953
"CG42739",0.434456032533327
"CG3881",0.715923173641756
"CG4164",1.01757587102225e-08
"CG15553",0.383396693303038
"CG7988",0.354657574363692
"CG2765",0.538301776234297
"CG34414-PA",0.240499813106775
"CG34414-PG",0.240499813106775
"CG34414-PI",0.304577479395658
"CG34414-PE",0.240499813106775
"CG34414-PF",0.240499813106775
"CG34414-PJ",0.240499813106775
"CG34414-PL",0.240499813106775
"CG34414-PM",0.240499813106775
"CG34414-PN",0.240499813106775
"CG34414-PO",0.240499813106775
"CG34414-PP",0.244118249049052
"CG34414-PQ",0.174126699657241
"CG34414-PR",0.240499813106775
"CG6330-PB",0.338431186316291
"CG6330-PA",0.549791847157961
"CG9807",0.33157742677422
"CG33831",1.79802847991805e-08
"CG32095",1.02106142738963e-08
"CG5501-PD",0.117007992364846
"CG5501-PE",0.117007992364846
"CG5501-PF",1.00335046108545e-08
"CG5501-PG",1.00335046108545e-08
"CG5501-PB",1.10930170573084e-08
"CG5501-PJ",1.10930170573084e-08
"CG4871",0.671981103164541
"CG7280",0.104643701857698
"CG7979",0.41695324286808
"CG10978",0.384943244640356
"CG17795",0.357999230295238
"CG8665",0.506891239630571
"CG33807",1.79802847991805e-08
"CG5028",0.28585201911645
"CG7600",1.06800273508622e-08
"CG11328-PH",0.199396286906981
"CG11328-PD",0.245794565519285
"CG11328-PE",0.2395188993297
"CG11328-PG",0.2395188993297
"CG4003",1.32557216141447e-08
"CG2835",0.126928041443523
"CG3803",0.508736633858483
"CG10542",0.333571786750679
"CG14210",0.251059154117504
"CG10897-PA",0.254777143784732
"CG10897-PB",0.26746851767082
"CG10897-PE",0.254777143784732
"CG10897-PF",0.254777143784732
"CG10897-PG",0.254777143784732
"CG15110",0.580702384071897
"CG10283",0.238759662759291
"CG15237",0.338958577922452
"CG7176-PA",0.384513297330361
"CG7176-PF",0.384513297330361
"CG7176-PB",0.404193227050768
"CG7176-PC",0.398042205539573
"CG7176-PD",0.340030850867407
"CG7176-PG",0.404193227050768
"CG7176-PI",0.404193227050768
"CG7176-PJ",0.404193227050768
"CG7176-PK",0.307584810151798
"CG9374",0.180506038740466
"CG18065",0.660818833436596
"CG8228",1.33221544866443e-08
"CG12155",0.204073000221367
"CG3511",0.56161945484186
"CG6028",0.602494620772875
"CG13531",0.773673373140582
"CG12024",0.236544133520358
"CG42667-PA",0.260138429247632
"CG42667-PB",0.236308655864616
"CG42667-PC",0.260138429247632
"CG42667-PD",0.254542855644391
"CG42667-PE",0.254542855644391
"CG42667-PG",0.260138429247632
"CG42667-PH",0.260138429247632
"CG42667-PI",0.260138429247632
"CG12358",0.624790844088895
"CG17998",0.108549405904478
"CG34107",1.01465961169206e-08
"CG7350",1.09316533071666e-08
"CG8705",1.00744976000435e-08
"CG1619",1.31382385079237e-08
"CG15390",0.386292642307954
"CG4380",0.0814484504252256
"CG13625",0.248962270447942
"CG2508",0.693060804053481
"CG9231",0.310158939625996
"CG6125",0.750317462550537
"CG3529",0.327330285415401
"CG42324",0.560723156291724
"CG31732-PB",0.378464060420917
"CG31732-PC",0.447122097869198
"CG31732-PD",0.447122097869198
"CG31732-PO",0.447122097869198
"CG31732-PP",0.220370440708803
"CG31732-PN",0.220370440708803
"CG2381-PB",1.05238478412675e-08
"CG2381-PF",1.06765628353618e-08
"CG2381-PA",1.0277703798168e-08
"CG2381-PL",1.09238360677592e-08
"CG2381-PI",1.0277703798168e-08
"CG5020-PA",0.22618971278947
"CG5020-PC",0.222209587638299
"CG5020-PB",1.05695461016132e-08
"CG5020-PM",1.78886643589457e-08
"CG5020-PN",0.22618971278947
"CG5020-PO",0.362687541102841
"CG5020-PI",0.454477016949431
"CG5020-PJ",0.454477016949431
"CG5020-PP",0.22618971278947
"CG5020-PQ",0.491527815242544
"CG5020-PR",1.05695461016132e-08
"CG5020-PS",0.22618971278947
"CG5020-PT",0.362687541102841
"CG5020-PU",0.22618971278947
"CG32528",1.07456310302791e-08
"CG11109-PA",0.585603073875832
"CG13688",0.225602480190974
"CG31374",0.0796187954278325
"CG7913-PE",0.294956574716999
"CG7913-PC",0.294956574716999
"CG7913-PA",0.264172917530943
"CG7913-PB",0.263049985400378
"CG7913-PD",0.294956574716999
"CG7913-PK",0.361242515705474
"CG7913-PJ",0.325729904047211
"CG7913-PI",0.30469432153895
"CG7913-PL",0.294956574716999
"CG7913-PM",0.294956574716999
"CG7913-PN",0.294956574716999
"CG7913-PO",0.361242515705474
"CG7913-PP",0.294956574716999
"CG7913-PQ",0.325729904047211
"CG9281",0.258827964945643
"CG5864",0.182207424563133
"CG1298",1.04013621968312e-08
"CG3977",0.361677917921953
"CG7791",0.222567268425297
"CG5231",0.256150359319282
"CG9330",0.209212881562322
"CG11372",0.443196617528364
"CG34385",0.635902549181524
"CG5222",0.445573824300031
"CG30002",0.597317730735901
"CG11919",0.345901207902308
"CG16984",0.813239676108872
"CG12408",0.19750652719667
"CG1681",0.457921926057073
"CG6803-PC",0.17214082885322
"CG6803-PD",0.160411046971114
"CG6803-PE",0.183450538778064
"CG6803-PA",0.220470624036788
"CG6803-PB",0.258351408092672
"CG6803-PF",0.17209350008127
"CG6803-PG",0.220470624036788
"CG6803-PH",0.202321714726649
"CG6803-PI",0.202321714726649
"CG6803-PJ",0.17209350008127
"CG6803-PK",0.231009991855096
"CG6803-PL",0.248419790079213
"CG6803-PM",0.248419790079213
"CG6803-PN",0.220470624036788
"CG6803-PO",0.186867771947924
"CG7649",0.250778366142657
"CG3751",1.08527054167588e-08
"CG10428",0.402079900097063
"CG4094",0.260878289435318
"CG13704",0.771057990465728
"CG2046",0.287337172968898
"CG5772",0.149937623062697
"CG33996",0.718923220427307
"CG9165",0.53828525148848
"CG14621",0.185476862676924
"CG5857",0.398686090491293
"CG3431",0.123806190213398
"CG3911",0.630371144494497
"CG9032",1.06343839622111e-08
"CG3273",0.202855196219128
"CG17665",1.02002112886142e-08
"CG6932",0.256792742441966
"CG33859",1.54983173688863e-08
"CG11206-PA",0.481326116855114
"CG11206-PB",0.481326116855114
"CG11206-PC",0.481326116855114
"CG11206-PD",0.361880798089976
"CG8858",0.775851595465222
"CG16975-PA",0.605927995174269
"CG16975-PB",0.605927995174269
"CG16975-PC",0.571915276392415
"CG16975-PD",0.605927995174269
"CG11247-PB",1.02657005906925e-08
"CG11247-PA",1.02657005906925e-08
"CG11247-PC",1.02657005906925e-08
"CG11247-PD",1.05840462804479e-08
"CG6884",0.830727003706764
"CG8287",0.191696286983431
"CG17153",0.329305616933636
"CG12081",0.36132681367228
"CG6006",0.524306065551543
"CG18591",0.127734547283594
"CG6225",0.427013430672605
"CG11734",1.01173553756659e-08
"CG9002",1.07081281997846e-08
"CG32441-PC",1.01715867181794e-08
"CG32441-PD",0.0840802046826075
"CG13409",0.625328196530666
"CG7519",1.0665958114645e-08
"CG7993",0.502761241008261
"CG31670",0.593586651407302
"CG12229",0.22701584206988
"CG12851",0.448887859901426
"CG34403-PQ",1.59363632407458e-08
"CG34403-PJ",1.00592924065111e-08
"CG34403-PH",1.09884079005849e-08
"CG34403-PD",1.07558416679688e-08
"CG34403-PB",1.07558416679688e-08
"CG34403-PA",1.07558416679688e-08
"CG34403-PI",1.09162928620942e-08
"CG34403-PR",1.07558416679688e-08
"CG34403-PS",1.13070807635847e-08
"CG17100",0.370566200310268
"CG11127",0.0911746137862883
"CG6767",0.274097626296794
"CG8108",0.142168237855589
"CG1071",1.02139953135861e-08
"CG12437",0.604720667806796
"CG3848",1.09110629628875e-08
"CG11655",0.490648077719744
"CG8075",0.171314916655378
"CG15845",1.30650810505769e-08
"CG10425",0.877607886546324
"CG8661",1.42240108573347e-08
"CG10223",0.203343664538351
"CG34353",0.404170653499327
"CG31702",0.296426640062668
"CG2684",0.670291822668519
"CG1524",1.02520002795509e-08
"CG10026",0.623152821600529
"CG4911",0.472105477360656
"CG14184",0.67632544894797
"CG8360",0.539582932464092
"CG2890",0.683613175869165
"CG5112",0.488486414343971
"CG8173",0.0654386656790362
"CG6835-PE",0.795868809500306
"CG6835-PF",0.75894908849585
"CG6835-PG",0.789931293099615
"CG6835-PH",0.80248898570959
"CG6835-PI",0.80248898570959
"CG6835-PJ",0.795868809500306
"CG43374-PC",0.494141725235517
"CG43374-PF",0.497947218775527
"CG43374-PG",0.497947218775527
"CG43374-PH",0.569584769076767
"CG43374-PI",0.569584769076767
"CG43374-PJ",0.569584769076767
"CG43374-PK",0.497947218775527
"CG34213",0.179693972993133
"CG14975",0.450356086636299
"CG4847",0.537580736327981
"CG42389-PE",0.468310306991833
"CG42389-PF",1.16916882626767e-08
"CG42389-PG",1.16916882626767e-08
"CG42389-PH",1.16916882626767e-08
"CG31132",0.185058426190894
"CG4063",0.191046292779203
"CG3105",0.455185156966906
"CG42541",0.1485078559548
"CG1422",0.209479534430379
"CG34379",0.207772563544654
"CG8325",0.220365235076653
"CG1030",0.127406323340619
"CG11183",1.0056487408305e-08
"CG4250",0.734580325220901
"CG10047",0.171536201941609
"CG9776",1.04884508068048e-08
"CG8532",0.157757475655353
"CG7347",1.00785377914504e-08
"CG42330",0.502643348968779
"CG10706",0.370419921982386
"CG2791",1.28651929229344e-08
"CG11902",0.352615617190884
"CG12299",0.121438415609245
"CG6962",0.202611513899301
"CG31103",0.671494532280591
"CG1787",0.538196976584742
"CG15889",1.04474333008703e-08
"CG14252",0.13152067380691
"CG7069",0.369853512129642
"CG11987",1.00265504414329e-08
"CG8764",1.68115472433274e-08
"CG8587",0.454130198794271
"CG10286",0.455545708075877
"CG10874-PA",1.07157272010459e-08
"CG10874-PB",1.10207327640315e-08
"CG10874-PC",1.02138520956356e-08
"CG10874-PD",1.07561823172368e-08
"CG13213",0.304586975539513
"CG34038",0.163842095261104
"CG11070",0.422221536400289
"CG5180",1.03825021888191e-08
"CG6046",0.109571597981155
"CG9588",1.01285064142436e-08
"CG4576",0.564129632105325
"CG3578",1.08439348810998e-08
"CG12746",0.237848862239997
"CG2206-PA",0.345648480381655
"CG2206-PB",0.149505792658229
"CG1594",1.00909907887486e-08
"CG15105",0.443714236769112
"CG11130",0.230707040757244
"CG7911",0.443445723627448
"CG8439",0.219041764423764
"CG1620",0.518885723092501
"CG8419",0.299297045541532
"CG6145-PA",0.720865868378139
"CG6145-PC",0.607428233126152
"CG6145-PB",0.59577513305585
"CG6145-PE",0.59577513305585
"CG6145-PF",0.59577513305585
"CG8740",0.474228568272943
"CG1635",0.213433546623282
"CG17726",0.423381374211661
"CG15202",0.46524231927317
"CG3167",0.455878380361504
"CG10370",0.270427172884946
"CG30005",0.776240322932318
"CG3756",0.281148735201082
"CG4924",1.36993083144239e-08
"CG17698",0.575558465095686
"CG12002-PA",0.351007164811716
"CG12002-PC",0.351007164811716
"CG12002-PD",0.351007164811716
"CG12002-PE",0.351007164811716
"CG12002-PB",0.112583201781136
"CG8067",0.543537134506024
"CG3532",0.703255492221457
"CG8411",0.263958879902175
"CG9022",1.35057952267966e-08
"CG10118-PA",0.442118702267032
"CG10118-PB",0.357265030231306
"CG33523",0.391076744969948
"CG7494",0.381726238804485
"CG13894",0.187426127914711
